1.693568	0.098487	0.857085	0.269285	0.552362	0.340572	0.232965	0.357718	-0.265829	0.338971	-0.201005	0.372228
1.729146	0.094337	0.886332	0.266079	0.582111	0.339642	0.265628	0.359768	-0.227337	0.346098	-0.159196	0.377356
1.764724	0.090382	0.915578	0.262589	0.611859	0.338479	0.298291	0.361757	-0.188844	0.352727	-0.117387	0.381770
1.800302	0.086641	0.944824	0.258816	0.641608	0.337158	0.330955	0.363759	-0.150352	0.358864	-0.075578	0.385566
1.835879	0.083127	0.974070	0.254783	0.671357	0.335722	0.363618	0.365793	-0.111859	0.364606	-0.033769	0.388921
1.871457	0.079825	1.003317	0.250527	0.701106	0.334162	0.396281	0.367806	-0.073367	0.370111	0.008040	0.392011
1.907035	0.076661	1.032563	0.246086	0.730854	0.332422	0.428945	0.369689	-0.034874	0.375555	0.049849	0.394929
1.942613	0.073510	1.061809	0.241490	0.760603	0.330425	0.461608	0.371328	0.003618	0.381038	0.091658	0.397625
1.978191	0.070257	1.091055	0.236762	0.790352	0.328105	0.494271	0.372642	0.042111	0.386481	0.133467	0.399869
2.013769	0.066857	1.120302	0.231921	0.820101	0.325431	0.526935	0.373606	0.080603	0.391624	0.175276	0.401312
2.049347	0.063375	1.149548	0.226982	0.849849	0.322401	0.559598	0.374223	0.119095	0.396122	0.217085	0.401747
2.084925	0.059963	1.178794	0.221956	0.879598	0.319032	0.592261	0.374469	0.157588	0.399670	0.258894	0.401344
2.120503	0.056785	1.208040	0.216854	0.909347	0.315328	0.624925	0.374256	0.196080	0.402082	0.300704	0.400529
2.156080	0.053944	1.237286	0.211674	0.939095	0.311274	0.657588	0.373429	0.234573	0.403348	0.342513	0.399519
2.191658	0.051435	1.266533	0.206405	0.968844	0.306836	0.690251	0.371816	0.273065	0.403653	0.384322	0.398008
2.227236	0.049167	1.295779	0.201019	0.998593	0.301973	0.722915	0.369300	0.311558	0.403341	0.426131	0.395357
2.262814	0.047023	1.325025	0.195478	1.028342	0.296659	0.755578	0.365874	0.350050	0.402776	0.467940	0.391090
2.298392	0.044920	1.354271	0.189750	1.058090	0.290886	0.788241	0.361651	0.388543	0.402164	0.509749	0.385219
2.333970	0.042828	1.383518	0.183821	1.087839	0.284661	0.820905	0.356821	0.427035	0.401448	0.551558	0.378190
2.369548	0.040745	1.412764	0.177711	1.117588	0.277986	0.853568	0.351561	0.465528	0.400373	0.593367	0.370608
2.405126	0.038664	1.442010	0.171472	1.147337	0.270852	0.886231	0.345966	0.504020	0.398635	0.635176	0.362974
2.440704	0.036574	1.471256	0.165183	1.177085	0.263228	0.918894	0.340015	0.542513	0.396021	0.676985	0.355505
2.476281	0.034475	1.500503	0.158928	1.206834	0.255084	0.951558	0.333600	0.581005	0.392440	0.718794	0.347996
2.511859	0.032392	1.529749	0.152772	1.236583	0.246416	0.984221	0.326572	0.619497	0.387900	0.760603	0.339926
2.547437	0.030376	1.558995	0.146751	1.266332	0.237268	1.016884	0.318789	0.657990	0.382464	0.802412	0.330857
2.583015	0.028482	1.588241	0.140865	1.296080	0.227747	1.049548	0.310163	0.696482	0.376215	0.844221	0.320806
2.618593	0.026750	1.617487	0.135088	1.325829	0.218008	1.082211	0.300688	0.734975	0.369204	0.886030	0.310206
2.654171	0.025192	1.646734	0.129378	1.355578	0.208227	1.114874	0.290466	0.773467	0.361420	0.927839	0.299479
2.689749	0.023785	1.675980	0.123698	1.385327	0.198572	1.147538	0.279695	0.811960	0.352816	0.969648	0.288707
2.725327	0.022484	1.705226	0.118022	1.415075	0.189164	1.180201	0.268608	0.850452	0.343359	1.011457	0.277672
2.760905	0.021247	1.734472	0.112347	1.444824	0.180068	1.212864	0.257394	0.888945	0.333072	1.053266	0.266150
2.796482	0.020048	1.763719	0.106696	1.474573	0.171290	1.245528	0.246129	0.927437	0.322016	1.095075	0.254134
2.832060	0.018880	1.792965	0.101116	1.504322	0.162789	1.278191	0.234784	0.965930	0.310276	1.136884	0.241821
2.867638	0.017737	1.822211	0.095667	1.534070	0.154501	1.310854	0.223279	1.004422	0.297982	1.178693	0.229420
2.903216	0.016614	1.851457	0.090411	1.563819	0.146363	1.343518	0.211566	1.042915	0.285358	1.220503	0.217031
2.938794	0.015510	1.880704	0.085402	1.593568	0.138333	1.376181	0.199675	1.081407	0.272708	1.262312	0.204686
2.974372	0.014441	1.909950	0.080670	1.623317	0.130404	1.408844	0.187716	1.119899	0.260323	1.304121	0.192457
3.009950	0.013438	1.939196	0.076224	1.653065	0.122600	1.441508	0.175840	1.158392	0.248339	1.345930	0.180510
3.045528	0.012528	1.968442	0.072051	1.682814	0.114957	1.474171	0.164195	1.196884	0.236632	1.387739	0.169030
3.081106	0.011711	1.997688	0.068126	1.712563	0.107513	1.506834	0.152898	1.235377	0.224848	1.429548	0.158084
3.116683	0.010956	2.026935	0.064411	1.742312	0.100286	1.539497	0.142024	1.273869	0.212613	1.471357	0.147567
3.152261	0.010220	2.056181	0.060865	1.772060	0.093277	1.572161	0.131610	1.312362	0.199810	1.513166	0.137294
3.187839	0.009473	2.085427	0.057442	1.801809	0.086477	1.604824	0.121661	1.350854	0.186704	1.554975	0.127152
3.223417	0.008720	2.114673	0.054099	1.831558	0.079883	1.637487	0.112164	1.389347	0.173783	1.596784	0.117171
3.258995	0.007993	2.143920	0.050801	1.861307	0.073513	1.670151	0.103101	1.427839	0.161460	1.638593	0.107481
3.294573	0.007330	2.173166	0.047525	1.891055	0.067400	1.702814	0.094461	1.466332	0.149845	1.680402	0.098196
3.330151	0.006752	2.202412	0.044270	1.920804	0.061589	1.735477	0.086249	1.504824	0.138768	1.722211	0.089320
3.365729	0.006260	2.231658	0.041045	1.950553	0.056117	1.768141	0.078481	1.543317	0.127966	1.764020	0.080769
3.401307	0.005837	2.260905	0.037875	1.980302	0.051004	1.800804	0.071181	1.581809	0.117302	1.805829	0.072519
3.436884	0.005460	2.290151	0.034785	2.010050	0.046244	1.833467	0.064362	1.620302	0.106856	1.847638	0.064711
3.472462	0.005106	2.319397	0.031801	2.039799	0.041817	1.866131	0.058022	1.658794	0.096859	1.889447	0.057560
3.508040	0.004758	2.348643	0.028948	2.069548	0.037694	1.898794	0.052135	1.697286	0.087524	1.931256	0.051172
3.543618	0.004400	2.377889	0.026250	2.099296	0.033853	1.931457	0.046660	1.735779	0.078926	1.973065	0.045469
3.579196	0.004025	2.407136	0.023727	2.129045	0.030279	1.964121	0.041554	1.774271	0.070995	2.014874	0.040293
3.614774	0.003641	2.436382	0.021394	2.158794	0.026968	1.996784	0.036789	1.812764	0.063607	2.056683	0.035524
3.650352	0.003266	2.465628	0.019258	2.188543	0.023920	2.029447	0.032364	1.851256	0.056678	2.098492	0.031111
3.685930	0.002918	2.494874	0.017318	2.218291	0.021136	2.062111	0.028298	1.889749	0.050193	2.140302	0.027039
3.721508	0.002606	2.524121	0.015565	2.248040	0.018612	2.094774	0.024614	1.928241	0.044192	2.182111	0.023299
3.757085	0.002323	2.553367	0.013986	2.277789	0.016342	2.127437	0.021321	1.966734	0.038743	2.223920	0.019907
3.792663	0.002057	2.582613	0.012561	2.307538	0.014313	2.160101	0.018405	2.005226	0.033908	2.265729	0.016894
3.828241	0.001799	2.611859	0.011272	2.337286	0.012507	2.192764	0.015829	2.043719	0.029712	2.307538	0.014283
3.863819	0.001554	2.641106	0.010100	2.367035	0.010904	2.225427	0.013543	2.082211	0.026104	2.349347	0.012054
3.899397	0.001333	2.670352	0.009028	2.396784	0.009482	2.258090	0.011502	2.120704	0.022964	2.391156	0.010137
3.934975	0.001145	2.699598	0.008042	2.426533	0.008218	2.290754	0.009677	2.159196	0.020153	2.432965	0.008451
3.970553	0.000992	2.728844	0.007134	2.456281	0.007090	2.323417	0.008054	2.197688	0.017569	2.474774	0.006944
4.006131	0.000867	2.758090	0.006300	2.486030	0.006082	2.356080	0.006632	2.236181	0.015171	2.516583	0.005606
4.041709	0.000758	2.787337	0.005537	2.515779	0.005178	2.388744	0.005414	2.274673	0.012954	2.558392	0.004451
4.077286	0.000657	2.816583	0.004846	2.545528	0.004373	2.421407	0.004399	2.313166	0.010930	2.600201	0.003484
4.112864	0.000559	2.845829	0.004228	2.575276	0.003664	2.454070	0.003572	2.351658	0.009111	2.642010	0.002696
4.148442	0.000461	2.875075	0.003677	2.605025	0.003050	2.486734	0.002906	2.390151	0.007511	2.683819	0.002078
4.184020	0.000366	2.904322	0.003190	2.634774	0.002532	2.519397	0.002371	2.428643	0.006134	2.725628	0.001622
4.219598	0.000282	2.933568	0.002759	2.664523	0.002107	2.552060	0.001936	2.467136	0.004973	2.767437	0.001314
